X,Y,Z
0.0,0.5,1.0
0.222,-0.5,1.0
0.444,0.5,1.0
0.667,-0.5,1.0
0.889,0.5,1.0
1.111,-0.5,1.0
1.333,0.5,1.0
1.556,-0.5,1.0
1.778,0.5,1.0
2.0,-0.5,1.0
